stat	value
thetaS_last_obs_p_mean	0.9969767
thetaI_last_obs_p_mean	1.445086e-05
thetaR_last_obs_p_mean	0.00300887
thetaS_last_obs_p_ci_low	0.9967606
thetaS_last_obs_p_ci_med	0.9969779
thetaS_last_obs_p_ci_up	0.9971858
thetaI_last_obs_p_ci_low	3.67329e-06
thetaI_last_obs_p_ci_med	1.359254e-05
thetaI_last_obs_p_ci_up	3.014345e-05
thetaR_last_obs_p_ci_low	0.002799832
thetaR_last_obs_p_ci_med	0.003007694
thetaR_last_obs_p_ci_up	0.003224091
R0_p_mean	1.658834
R0_p_ci_low	0.6811167
R0_p_ci_med	1.508433
R0_p_ci_up	3.499328
gamma_p_mean	0.05298162
gamma_p_ci_low	0.006869626
gamma_p_ci_med	0.03744516
gamma_p_ci_up	0.1927136
beta_p_mean	0.07692308
beta_p_ci_low	0.009719881
beta_p_ci_med	0.05996754
beta_p_ci_up	0.2395573
incidence_mean	0.005860481
incidence_ci_low	1.570022e-05
incidence_ci_median	0.0001056245
incidence_ci_up	0.01864511
thetaI_tp1_mean	0.001118424
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.003223217
thetaR_tp1_mean	0.005075319
thetaR_tp1_ci_low	0.0007686656
thetaR_tp1_ci_med	0.00296921
thetaR_tp1_ci_up	0.009229679
Y_tp1_mean	0.0011185
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.003220546
R_tp1_mean	0.005074518
R_tp1_ci_low	0.000760075
R_tp1_ci_med	0.002967487
R_tp1_ci_up	0.009222047
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.007034391
thetaR_max_ci_low	0.0006129815
thetaR_max_ci_med	0.002953492
thetaR_max_ci_up	0.01430166
cumInf_mean	0.008721138
cumInf_ci_low	0.0006142482
cumInf_ci_med	0.002963084
cumInf_ci_up	0.02147012
dthetaI_tp1_date	07/02/21
first_tp_mean	02/04/21
first_tp_ci_low	01/10/21
first_tp_ci_med	01/25/21
first_tp_ci_up	07/27/21
dthetaI_tp2_date	07/02/21
second_tp_mean	02/06/21
second_tp_ci_low	01/12/21
second_tp_ci_med	01/27/21
second_tp_ci_up	07/28/21
end_p_mean	03/22/21
end_p_ci_low	02/26/21
end_p_ci_med	03/05/21
end_p_ci_up	07/28/21
begin_str	01/10/2021
