stat	value
thetaS_last_obs_p_mean	0.9997086
thetaI_last_obs_p_mean	7.78555e-05
thetaR_last_obs_p_mean	0.0002135832
thetaS_last_obs_p_ci_low	0.9996395
thetaS_last_obs_p_ci_med	0.9997095
thetaS_last_obs_p_ci_up	0.9997724
thetaI_last_obs_p_ci_low	4.634813e-05
thetaI_last_obs_p_ci_med	7.687868e-05
thetaI_last_obs_p_ci_up	0.0001151112
thetaR_last_obs_p_ci_low	0.0001595515
thetaR_last_obs_p_ci_med	0.0002127211
thetaR_last_obs_p_ci_up	0.0002728153
R0_p_mean	1.539389
R0_p_ci_low	0.803973
R0_p_ci_med	1.477169
R0_p_ci_up	2.644419
gamma_p_mean	0.08879585
gamma_p_ci_low	0.0312506
gamma_p_ci_med	0.08618667
gamma_p_ci_up	0.1605177
beta_p_mean	0.1312146
beta_p_ci_low	0.0441374
beta_p_ci_med	0.1281036
beta_p_ci_up	0.2366125
incidence_mean	0.005828434
incidence_ci_low	0.0001666804
incidence_ci_median	0.0005599161
incidence_ci_up	0.04198501
thetaI_tp1_mean	0.001167792
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.008818208
thetaR_tp1_mean	0.003583577
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0003710596
thetaR_tp1_ci_up	0.02423719
Y_tp1_mean	0.001167675
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.008856798
R_tp1_mean	0.0035836
R_tp1_ci_low	0
R_tp1_ci_med	0.0003691709
R_tp1_ci_up	0.02421344
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.004346843
thetaR_max_ci_low	0
thetaR_max_ci_med	0.0003590755
thetaR_max_ci_up	0.03034959
cumInf_mean	0.005698491
cumInf_ci_low	0
cumInf_ci_med	0.0003606174
cumInf_ci_up	0.04169239
dthetaI_tp1_date	11/22/20
first_tp_mean	06/16/20
first_tp_ci_low	05/24/20
first_tp_ci_med	05/31/20
first_tp_ci_up	12/01/20
dthetaI_tp2_date	11/22/20
second_tp_mean	06/18/20
second_tp_ci_low	05/26/20
second_tp_ci_med	06/03/20
second_tp_ci_up	12/01/20
end_p_mean	08/29/20
end_p_ci_low	07/08/20
end_p_ci_med	08/08/20
end_p_ci_up	12/01/20
begin_str	05/16/2020
