stat	value
thetaS_last_obs_p_mean	0.9670032
thetaI_last_obs_p_mean	0.0007575911
thetaR_last_obs_p_mean	0.0322392
thetaS_last_obs_p_ci_low	0.9662885
thetaS_last_obs_p_ci_med	0.9670038
thetaS_last_obs_p_ci_up	0.9677128
thetaI_last_obs_p_ci_low	0.0006503956
thetaI_last_obs_p_ci_med	0.0007566187
thetaI_last_obs_p_ci_up	0.000869787
thetaR_last_obs_p_ci_low	0.03153639
thetaR_last_obs_p_ci_med	0.03223853
thetaR_last_obs_p_ci_up	0.03294557
R0_p_mean	0.8320245
R0_p_ci_low	0.5246415
R0_p_ci_med	0.8300231
R0_p_ci_up	1.16925
gamma_p_mean	0.0708288
gamma_p_ci_low	0.01575874
gamma_p_ci_med	0.06828792
gamma_p_ci_up	0.1398728
beta_p_mean	0.05921707
beta_p_ci_low	0.01292455
beta_p_ci_med	0.05518397
beta_p_ci_up	0.1277684
incidence_mean	0.00501439
incidence_ci_low	0.001302819
incidence_ci_median	0.00472603
incidence_ci_up	0.01032781
thetaI_tp1_mean	5.563187e-05
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.0005980158
thetaR_tp1_mean	0.03415434
thetaR_tp1_ci_low	0.02395662
thetaR_tp1_ci_med	0.03394715
thetaR_tp1_ci_up	0.04563371
Y_tp1_mean	5.560203e-05
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.0006016803
R_tp1_mean	0.03415262
R_tp1_ci_low	0.02391286
R_tp1_ci_med	0.03393196
R_tp1_ci_up	0.04567059
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.03415434
thetaR_max_ci_low	0.02395662
thetaR_max_ci_med	0.03394715
thetaR_max_ci_up	0.04563371
cumInf_mean	0.03420997
cumInf_ci_low	0.0239874
cumInf_ci_med	0.03399101
cumInf_ci_up	0.04573387
dthetaI_tp1_date	08/22/21
first_tp_mean	02/15/21
first_tp_ci_low	02/04/21
first_tp_ci_med	02/11/21
first_tp_ci_up	03/20/21
dthetaI_tp2_date	08/22/21
second_tp_mean	02/16/21
second_tp_ci_low	02/04/21
second_tp_ci_med	02/12/21
second_tp_ci_up	03/21/21
end_p_mean	06/26/21
end_p_ci_low	04/28/21
end_p_ci_med	06/20/21
end_p_ci_up	08/22/21
begin_str	02/04/2021
