stat	value
thetaS_last_obs_p_mean	0.9856538
thetaI_last_obs_p_mean	0.0003986346
thetaR_last_obs_p_mean	0.01394755
thetaS_last_obs_p_ci_low	0.9851726
thetaS_last_obs_p_ci_med	0.9856546
thetaS_last_obs_p_ci_up	0.9861317
thetaI_last_obs_p_ci_low	0.0003199848
thetaI_last_obs_p_ci_med	0.000397717
thetaI_last_obs_p_ci_up	0.0004823687
thetaR_last_obs_p_ci_low	0.01347777
thetaR_last_obs_p_ci_med	0.01394665
thetaR_last_obs_p_ci_up	0.01442134
R0_p_mean	0.7145906
R0_p_ci_low	0.4479003
R0_p_ci_med	0.7150005
R0_p_ci_up	0.979716
gamma_p_mean	0.09077046
gamma_p_ci_low	0.03448326
gamma_p_ci_med	0.08966157
gamma_p_ci_up	0.1528379
beta_p_mean	0.06560325
beta_p_ci_low	0.02105277
beta_p_ci_med	0.06280589
beta_p_ci_up	0.1259094
incidence_mean	0.003185607
incidence_ci_low	0.00109594
incidence_ci_median	0.003058132
incidence_ci_up	0.005981448
thetaI_tp1_mean	3.277992e-06
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0
thetaR_tp1_mean	0.01466525
thetaR_tp1_ci_low	0.008009721
thetaR_tp1_ci_med	0.01441757
thetaR_tp1_ci_up	0.02267724
Y_tp1_mean	3.290371e-06
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0
R_tp1_mean	0.01466484
R_tp1_ci_low	0.007981499
R_tp1_ci_med	0.0144206
R_tp1_ci_up	0.02270686
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01466525
thetaR_max_ci_low	0.008009721
thetaR_max_ci_med	0.01441757
thetaR_max_ci_up	0.02267724
cumInf_mean	0.01466853
cumInf_ci_low	0.008011508
cumInf_ci_med	0.01442029
cumInf_ci_up	0.02268418
dthetaI_tp1_date	04/28/21
first_tp_mean	11/05/20
first_tp_ci_low	10/11/20
first_tp_ci_med	11/15/20
first_tp_ci_up	11/24/20
dthetaI_tp2_date	04/28/21
second_tp_mean	11/06/20
second_tp_ci_low	10/11/20
second_tp_ci_med	11/16/20
second_tp_ci_up	11/25/20
end_p_mean	01/18/21
end_p_ci_low	12/15/20
end_p_ci_med	01/12/21
end_p_ci_up	04/09/21
begin_str	10/11/2020
