date	value	incidence	scenario	lower_ci	upper_ci
2021-04-06	1141093	NA	Observed	NA	NA
2021-04-07	1144595	3502	Observed	NA	NA
2021-04-08	1148948	4353	Observed	NA	NA
2021-04-09	1154011	5063	Observed	NA	NA
2021-04-10	1160205	6194	Observed	NA	NA
2021-04-11	1167191	6986	Observed	NA	NA
2021-04-12	1172883	5692	Observed	NA	NA
2021-04-13	1180398	7515	Observed	NA	NA
2021-04-14	1189176	8778	Observed	NA	NA
2021-04-15	1197302	8126	Observed	NA	NA
2021-04-16	1207333	10031	Observed	NA	NA
2021-04-17	1221168	13835	Observed	NA	NA
2021-04-18	1239425	18257	Observed	NA	NA
2021-04-19	1253069	13644	Observed	NA	NA
2021-04-20	1272646	19577	Observed	NA	NA
2021-04-21	1295060	22414	Observed	NA	NA
2021-04-22	1322055	26995	Observed	NA	NA
2021-04-23	1350502	28447	Observed	NA	NA
2021-04-24	1377187	26685	Observed	NA	NA
2021-04-25	1405656	28469	Observed	NA	NA
2021-04-26	1427546	21890	Observed	NA	NA
2021-04-27	1460365	32819	Observed	NA	NA
2021-04-28	1495378	35013	Observed	NA	NA
2021-04-29	1533985	38607	Observed	NA	NA
2021-04-30	1571184	37199	Observed	NA	NA
2021-05-01	1606820	35636	Observed	NA	NA
2021-05-02	1638779	31959	Observed	NA	NA
2021-05-03	1664790	26011	Observed	NA	NA
2021-05-04	1701980	37190	Observed	NA	NA
2021-05-05	1743933	41953	Observed	NA	NA
2021-05-06	1786397	42464	Observed	NA	NA
2021-05-07	1824857	38460	Observed	NA	NA
2021-05-08	1866828	41971	Observed	NA	NA
2021-05-09	1902629	35801	Observed	NA	NA
2021-05-10	1930116	27487	Observed	NA	NA
2021-05-11	1967406	37290	Observed	NA	NA
2021-05-12	2010935	43529	Observed	NA	NA
2021-05-13	2050890	39955	Observed	NA	NA
2021-05-14	2085584	34694	Observed	NA	NA
2021-05-15	2118264	32680	Observed	NA	NA
2021-05-16	2147968	29704	Observed	NA	NA
2021-05-17	2169370	21402	Observed	NA	NA
2021-05-18	2200707	31337	Observed	NA	NA
2021-05-19	2233469	32762	Observed	NA	NA
