date	value	incidence	scenario	lower_ci	upper_ci
2021-05-25	1911496	NA	Observed	NA	NA
2021-05-26	1945260	33764	Observed	NA	NA
2021-05-27	1978621	33361	Observed	NA	NA
2021-05-28	2009700	31079	Observed	NA	NA
2021-05-29	2039716	30016	Observed	NA	NA
2021-05-30	2068580	28864	Observed	NA	NA
2021-05-31	2096516	27936	Observed	NA	NA
2021-06-01	2123029	26513	Observed	NA	NA
2021-06-02	2148346	25317	Observed	NA	NA
2021-06-03	2172751	24405	Observed	NA	NA
2021-06-04	2195402	22651	Observed	NA	NA
2021-06-05	2216812	21410	Observed	NA	NA
2021-06-06	2237233	20421	Observed	NA	NA
2021-06-07	2256681	19448	Observed	NA	NA
2021-06-08	2274704	18023	Observed	NA	NA
2021-06-09	2292025	17321	Observed	NA	NA
2021-06-10	2308838	16813	Observed	NA	NA
2021-06-11	2324597	15759	Observed	NA	NA
2021-06-12	2339705	15108	Observed	NA	NA
2021-06-13	2353721	14016	Observed	NA	NA
2021-06-14	2366493	12772	Observed	NA	NA
2021-06-15	2378298	11805	Observed	NA	NA
2021-06-16	2388746	10448	Observed	NA	NA
2021-06-17	2397864	9118	Observed	NA	NA
2021-06-18	2406497	8633	Observed	NA	NA
2021-06-19	2414680	8183	Observed	NA	NA
2021-06-20	2422497	7817	Observed	NA	NA
2021-06-21	2429924	7427	Observed	NA	NA
2021-06-22	2436819	6895	Observed	NA	NA
2021-06-23	2443415	6596	Observed	NA	NA
2021-06-24	2449577	6162	Observed	NA	NA
2021-06-25	2455332	5755	Observed	NA	NA
2021-06-26	2460747	5415	Observed	NA	NA
2021-06-27	2465874	5127	Observed	NA	NA
2021-06-28	2470678	4804	Observed	NA	NA
2021-06-29	2475190	4512	Observed	NA	NA
2021-06-30	2479696	4506	Observed	NA	NA
2021-07-01	2484177	4481	Observed	NA	NA
2021-07-02	2488407	4230	Observed	NA	NA
2021-07-03	2492420	4013	Observed	NA	NA
2021-07-04	2496287	3867	Observed	NA	NA
2021-07-05	2500002	3715	Observed	NA	NA
2021-07-06	2503481	3479	Observed	NA	NA
2021-07-07	2506848	3367	Observed	NA	NA
2021-07-08	2510059	3211	Observed	NA	NA
2021-07-09	2512450	NA	No intervention	2386402	2643349
2021-07-10	2514965	2515	No intervention	2366955	2668951
2021-07-11	2517406	2441	No intervention	2351523	2691013
2021-07-12	2519768	2362	No intervention	2336715	2711000
2021-07-13	2522016	2248	No intervention	2324671	2729116
2021-07-14	2524305	2289	No intervention	2313715	2747476
2021-07-15	2526364	2059	No intervention	2302927	2763767
2021-07-16	2528320	1956	No intervention	2293589	2778769
2021-07-17	2530181	1861	No intervention	2283729	2792433
2021-07-18	2531976	1795	No intervention	2274871	2806941
2021-07-19	2533726	1750	No intervention	2267195	2819296
2021-07-20	2535422	1696	No intervention	2259218	2832279
2021-07-21	2537090	1668	No intervention	2251871	2844348
2021-07-22	2538748	1658	No intervention	2244585	2856378
2021-07-23	2540353	1605	No intervention	2237847	2868742
2021-07-24	2541899	1546	No intervention	2231435	2879681
