stat	value
thetaS_last_obs_p_mean	0.9956342
thetaI_last_obs_p_mean	3.768697e-05
thetaR_last_obs_p_mean	0.004328116
thetaS_last_obs_p_ci_low	0.9953805
thetaS_last_obs_p_ci_med	0.9956403
thetaS_last_obs_p_ci_up	0.9958788
thetaI_last_obs_p_ci_low	1.990033e-05
thetaI_last_obs_p_ci_med	3.644008e-05
thetaI_last_obs_p_ci_up	6.231115e-05
thetaR_last_obs_p_ci_low	0.004083986
thetaR_last_obs_p_ci_med	0.00432131
thetaR_last_obs_p_ci_up	0.004580862
R0_p_mean	1.390033
R0_p_ci_low	0.6301063
R0_p_ci_med	1.2732
R0_p_ci_up	2.771521
gamma_p_mean	0.04834925
gamma_p_ci_low	0.00645164
gamma_p_ci_med	0.03357276
gamma_p_ci_up	0.1715095
beta_p_mean	0.05809042
beta_p_ci_low	0.008289539
beta_p_ci_med	0.04599204
beta_p_ci_up	0.1730209
incidence_mean	0.0008753153
incidence_ci_low	4.598597e-05
incidence_ci_median	0.0002825711
incidence_ci_up	0.004231736
thetaI_tp1_mean	0.000215058
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.00123859
thetaR_tp1_mean	0.00464242
thetaR_tp1_ci_low	0.001360362
thetaR_tp1_ci_med	0.004188414
thetaR_tp1_ci_up	0.009588511
Y_tp1_mean	0.0002132399
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.001313017
R_tp1_mean	0.004642179
R_tp1_ci_low	0.001331518
R_tp1_ci_med	0.004188797
R_tp1_ci_up	0.009778129
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.00464242
thetaR_max_ci_low	0.001360362
thetaR_max_ci_med	0.004188414
thetaR_max_ci_up	0.009588511
cumInf_mean	0.004857478
cumInf_ci_low	0.001362015
cumInf_ci_med	0.004220527
cumInf_ci_up	0.01022079
dthetaI_tp1_date	07/14/21
first_tp_mean	01/14/21
first_tp_ci_low	12/27/20
first_tp_ci_med	01/05/21
first_tp_ci_up	06/13/21
dthetaI_tp2_date	07/14/21
second_tp_mean	01/16/21
second_tp_ci_low	12/29/20
second_tp_ci_med	01/07/21
second_tp_ci_up	06/13/21
end_p_mean	03/23/21
end_p_ci_low	02/14/21
end_p_ci_med	03/03/21
end_p_ci_up	07/14/21
begin_str	12/27/2020
